userId,event,timestamp,vin,condition,year,make,model,price,mileage
553320129,visit badges,2016-09-20 22:02:03.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,click features section,2016-09-20 22:01:32.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,click features section,2016-09-20 22:01:24.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,visit badges,2016-09-20 22:01:53.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,click features section,2016-09-20 22:01:47.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,visit market report,2016-09-20 22:00:42.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,visit badges,2016-09-20 22:00:55.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,visit badges,2016-09-20 22:02:04.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,visit badges,2016-09-20 22:02:00.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,click features section,2016-09-20 22:01:18.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,show badge detail,2016-09-20 22:00:55.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,visit badges,2016-09-20 22:00:56.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,click features section,2016-09-20 22:01:19.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,visit badges,2016-09-20 22:02:00.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,click features section,2016-09-20 22:01:42.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,visit badges,2016-09-20 22:00:44.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,display alternatives,2016-09-20 22:00:42.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320129,show badge detail,2016-09-20 22:00:55.000000,1NXBU4EE1AZ279117,Used,2010,Toyota,Corolla,9995.0000,106211
553320143,display alternatives,2016-09-20 07:00:27.000000,1FADP3F22DL245738,Used,2013,Ford,Focus,9850.0000,69389
553320143,show badge detail,2016-09-20 07:00:30.000000,1FADP3F22DL245738,Used,2013,Ford,Focus,9850.0000,69389
553320143,visit badges,2016-09-20 07:00:30.000000,1FADP3F22DL245738,Used,2013,Ford,Focus,9850.0000,69389
553320143,visit market report,2016-09-20 07:00:27.000000,1FADP3F22DL245738,Used,2013,Ford,Focus,9850.0000,69389
553320436,show badge detail,2016-09-20 21:39:00.000000,1GKUKMEF1AR208678,Used,2010,GMC,Yukon XL,26800.0000,95996
553320436,show badge detail,2016-09-20 21:38:56.000000,1GKUKMEF1AR208678,Used,2010,GMC,Yukon XL,26800.0000,95996
553320436,show badge detail,2016-09-20 21:39:01.000000,1GKUKMEF1AR208678,Used,2010,GMC,Yukon XL,26800.0000,95996
553320436,display alternatives,2016-09-20 21:38:51.000000,1GKUKMEF1AR208678,Used,2010,GMC,Yukon XL,26800.0000,95996
553320436,visit market report,2016-09-20 21:38:51.000000,1GKUKMEF1AR208678,Used,2010,GMC,Yukon XL,26800.0000,95996
553320436,visit badges,2016-09-20 21:38:52.000000,1GKUKMEF1AR208678,Used,2010,GMC,Yukon XL,26800.0000,95996
553320436,click vehicle history,2016-09-20 21:39:03.000000,1GKUKMEF1AR208678,Used,2010,GMC,Yukon XL,26800.0000,95996
553320436,show badge detail,2016-09-20 21:39:01.000000,1GKUKMEF1AR208678,Used,2010,GMC,Yukon XL,26800.0000,95996
553320436,show badge detail,2016-09-20 21:38:56.000000,1GKUKMEF1AR208678,Used,2010,GMC,Yukon XL,26800.0000,95996
553320189,display alternatives,2016-09-20 16:54:35.000000,WDBRF64J64F494345,Used,2004,Mercedes-Benz,C,6995.0000,178772
553320189,visit market report,2016-09-20 16:54:35.000000,WDBRF64J64F494345,Used,2004,Mercedes-Benz,C,6995.0000,178772
553320189,show badge detail,2016-09-20 16:54:35.000000,WDBRF64J64F494345,Used,2004,Mercedes-Benz,C,6995.0000,178772
553319564,visit badges,2016-09-20 05:12:55.000000,1FTPX14V18FA69794,Used,2008,Ford,F-150,7995.0000,173488
553319564,visit badges,2016-09-20 05:13:07.000000,1FTPX14V18FA69794,Used,2008,Ford,F-150,7995.0000,173488
553319564,visit badges,2016-09-20 05:13:12.000000,1FTPX14V18FA69794,Used,2008,Ford,F-150,7995.0000,173488
553319564,show badge detail,2016-09-20 05:12:27.000000,1FTPX14V18FA69794,Used,2008,Ford,F-150,7995.0000,173488
553319564,display alternatives,2016-09-20 05:12:26.000000,1FTPX14V18FA69794,Used,2008,Ford,F-150,7995.0000,173488
553319564,visit badges,2016-09-20 05:12:47.000000,1FTPX14V18FA69794,Used,2008,Ford,F-150,7995.0000,173488
553319564,visit badges,2016-09-20 05:12:36.000000,1FTPX14V18FA69794,Used,2008,Ford,F-150,7995.0000,173488
553319564,show badge detail,2016-09-20 05:12:28.000000,1FTPX14V18FA69794,Used,2008,Ford,F-150,7995.0000,173488
553319564,visit badges,2016-09-20 05:13:06.000000,1FTPX14V18FA69794,Used,2008,Ford,F-150,7995.0000,173488
553319564,visit market report,2016-09-20 05:12:26.000000,1FTPX14V18FA69794,Used,2008,Ford,F-150,7995.0000,173488
553319622,visit market report,2016-09-20 13:08:53.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553320031,display alternatives,2016-09-20 18:38:06.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553320031,visit market report,2016-09-20 18:38:06.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553319757,visit market report,2016-09-20 11:10:39.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553319751,display alternatives,2016-09-20 11:09:50.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553319622,display alternatives,2016-09-20 07:48:16.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553319751,visit market report,2016-09-20 11:09:50.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553319752,display alternatives,2016-09-20 11:09:50.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553319758,display alternatives,2016-09-20 11:10:39.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553320031,display alternatives,2016-09-20 18:38:06.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553319622,visit market report,2016-09-20 07:48:16.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553319622,display alternatives,2016-09-20 13:08:53.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553319752,visit market report,2016-09-20 11:09:50.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553319757,display alternatives,2016-09-20 11:10:39.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553319622,visit market report,2016-09-20 07:48:17.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553319758,visit market report,2016-09-20 11:10:39.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553319622,display alternatives,2016-09-20 07:48:17.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
553320031,visit market report,2016-09-20 18:38:07.000000,1G4GC5ECXBF342007,Used,2011,Buick,LaCrosse,0.0000,170443
520556394,display alternatives,2016-09-20 19:10:45.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
547293792,display alternatives,2016-09-20 14:24:34.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,show badge detail,2016-09-20 19:10:47.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,click contact button,2016-09-20 19:11:00.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
547293792,show photo modal,2016-09-20 14:25:18.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,visit contact form,2016-09-20 19:11:00.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,display alternatives,2016-09-20 19:15:51.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,visit contact form,2016-09-20 19:15:52.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,visit features,2016-09-20 19:11:00.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,visit features,2016-09-20 19:15:52.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,visit badges,2016-09-20 19:10:48.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,visit alternatives,2016-09-20 19:15:52.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
547293792,visit badges,2016-09-20 14:24:42.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
547293792,visit market report,2016-09-20 14:24:34.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
547293792,visit features,2016-09-20 14:25:04.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,click alternative,2016-09-20 19:11:21.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
547293792,visit badges,2016-09-20 14:25:06.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,visit market report,2016-09-20 19:15:51.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,visit badges,2016-09-20 19:15:52.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,visit alternatives,2016-09-20 19:11:00.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,visit badges,2016-09-20 19:10:51.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,visit market report,2016-09-20 19:10:45.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
520556394,visit badges,2016-09-20 19:11:00.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
547293792,visit features,2016-09-20 14:25:01.000000,SALMF1E46AA320817,Used,2010,Land Rover,Range Rover,29490.0000,84069
532176565,display alternatives,2016-09-20 14:29:05.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320289,visit market report,2016-09-20 08:45:36.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553319703,visit market report,2016-09-20 09:45:33.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320469,visit market report,2016-09-20 18:53:10.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320289,display alternatives,2016-09-20 13:29:02.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320342,display alternatives,2016-09-20 13:56:10.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320342,display alternatives,2016-09-20 13:56:21.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320342,visit market report,2016-09-20 13:56:22.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320342,visit market report,2016-09-20 13:56:10.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320289,visit market report,2016-09-20 13:29:02.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320289,display alternatives,2016-09-20 13:29:02.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
532176565,visit market report,2016-09-20 14:29:05.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553319702,visit market report,2016-09-20 09:45:33.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320289,display alternatives,2016-09-20 08:45:36.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320469,visit market report,2016-09-20 18:53:09.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320289,visit market report,2016-09-20 13:29:02.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320469,display alternatives,2016-09-20 18:53:09.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320289,display alternatives,2016-09-20 08:45:36.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
532176565,visit market report,2016-09-20 14:29:05.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320469,display alternatives,2016-09-20 18:53:10.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553319703,display alternatives,2016-09-20 09:45:33.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
532176565,display alternatives,2016-09-20 14:29:05.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553320289,visit market report,2016-09-20 08:45:36.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
553319702,display alternatives,2016-09-20 09:45:32.000000,1GCRCPEH4EZ170919,Used,2014,Chevrolet,Silverado 1500,0.0000,56713
552625950,display alternatives,2016-09-20 16:29:19.000000,1G1PG5SB4G7107813,Used,2016,Chevrolet,Cruze,0.0000,27189
553319962,visit market report,2016-09-20 16:44:31.000000,1G1PG5SB4G7107813,Used,2016,Chevrolet,Cruze,0.0000,27189
553319957,display alternatives,2016-09-20 16:33:11.000000,1G1PG5SB4G7107813,Used,2016,Chevrolet,Cruze,0.0000,27189
553319963,display alternatives,2016-09-20 16:44:31.000000,1G1PG5SB4G7107813,Used,2016,Chevrolet,Cruze,0.0000,27189
553319957,visit market report,2016-09-20 16:33:11.000000,1G1PG5SB4G7107813,Used,2016,Chevrolet,Cruze,0.0000,27189
553319956,visit market report,2016-09-20 16:33:11.000000,1G1PG5SB4G7107813,Used,2016,Chevrolet,Cruze,0.0000,27189
553319962,display alternatives,2016-09-20 16:44:31.000000,1G1PG5SB4G7107813,Used,2016,Chevrolet,Cruze,0.0000,27189
553319956,display alternatives,2016-09-20 16:33:11.000000,1G1PG5SB4G7107813,Used,2016,Chevrolet,Cruze,0.0000,27189
553319963,visit market report,2016-09-20 16:44:31.000000,1G1PG5SB4G7107813,Used,2016,Chevrolet,Cruze,0.0000,27189
552625950,visit market report,2016-09-20 16:29:19.000000,1G1PG5SB4G7107813,Used,2016,Chevrolet,Cruze,0.0000,27189
552625950,display alternatives,2016-09-20 16:29:05.000000,1G1PG5SB4G7107813,Used,2016,Chevrolet,Cruze,0.0000,27189
552625950,visit market report,2016-09-20 16:29:06.000000,1G1PG5SB4G7107813,Used,2016,Chevrolet,Cruze,0.0000,27189
553320350,show badge detail,2016-09-20 17:14:47.000000,1G6DM57T860213079,Used,2006,Cadillac,CTS,0.0000,105002
553320350,display alternatives,2016-09-20 17:12:29.000000,1G6DM57T860213079,Used,2006,Cadillac,CTS,0.0000,105002
553320350,show badge detail,2016-09-20 17:14:45.000000,1G6DM57T860213079,Used,2006,Cadillac,CTS,0.0000,105002
553320350,visit market report,2016-09-20 17:12:29.000000,1G6DM57T860213079,Used,2006,Cadillac,CTS,0.0000,105002
553320350,visit badges,2016-09-20 17:14:39.000000,1G6DM57T860213079,Used,2006,Cadillac,CTS,0.0000,105002
553319650,visit badges,2016-09-20 08:31:34.000000,2GKALMEK3D6232316,CPO,2013,GMC,Terrain,19775.0000,20758
553319650,visit features,2016-09-20 08:32:02.000000,2GKALMEK3D6232316,CPO,2013,GMC,Terrain,19775.0000,20758
553319650,display alternatives,2016-09-20 08:31:28.000000,2GKALMEK3D6232316,CPO,2013,GMC,Terrain,19775.0000,20758
553319650,show photo modal,2016-09-20 08:32:00.000000,2GKALMEK3D6232316,CPO,2013,GMC,Terrain,19775.0000,20758
553319650,visit features,2016-09-20 08:31:55.000000,2GKALMEK3D6232316,CPO,2013,GMC,Terrain,19775.0000,20758
553319650,visit market report,2016-09-20 08:31:28.000000,2GKALMEK3D6232316,CPO,2013,GMC,Terrain,19775.0000,20758
553319650,show badge detail,2016-09-20 08:31:45.000000,2GKALMEK3D6232316,CPO,2013,GMC,Terrain,19775.0000,20758
553319650,show badge detail,2016-09-20 08:31:45.000000,2GKALMEK3D6232316,CPO,2013,GMC,Terrain,19775.0000,20758
553319650,visit badges,2016-09-20 08:32:02.000000,2GKALMEK3D6232316,CPO,2013,GMC,Terrain,19775.0000,20758
553320359,display alternatives,2016-09-20 17:37:44.000000,1ZVBP8CH3A5124110,Used,2010,Ford,Mustang,18995.0000,62382
553320359,visit badges,2016-09-20 17:37:44.000000,1ZVBP8CH3A5124110,Used,2010,Ford,Mustang,18995.0000,62382
553320359,visit market report,2016-09-20 17:37:44.000000,1ZVBP8CH3A5124110,Used,2010,Ford,Mustang,18995.0000,62382
553320359,visit badges,2016-09-20 17:37:44.000000,1ZVBP8CH3A5124110,Used,2010,Ford,Mustang,18995.0000,62382
553319528,visit badges,2016-09-20 23:31:04.000000,KMHGC4DD5CU181731,Used,2012,Hyundai,Genesis,19595.0000,47096
553319528,show badge detail,2016-09-20 23:31:12.000000,KMHGC4DD5CU181731,Used,2012,Hyundai,Genesis,19595.0000,47096
553319528,display alternatives,2016-09-20 23:31:03.000000,KMHGC4DD5CU181731,Used,2012,Hyundai,Genesis,19595.0000,47096
553319528,show badge detail,2016-09-20 23:31:04.000000,KMHGC4DD5CU181731,Used,2012,Hyundai,Genesis,19595.0000,47096
553319528,visit market report,2016-09-20 23:31:03.000000,KMHGC4DD5CU181731,Used,2012,Hyundai,Genesis,19595.0000,47096
553319528,visit badges,2016-09-20 23:30:37.000000,5NPEB4ACXDH726800,Used,2013,Hyundai,Sonata,16350.0000,9711
553319528,visit market report,2016-09-20 23:30:36.000000,5NPEB4ACXDH726800,Used,2013,Hyundai,Sonata,16350.0000,9711
553319528,show badge detail,2016-09-20 23:30:40.000000,5NPEB4ACXDH726800,Used,2013,Hyundai,Sonata,16350.0000,9711
553319528,display alternatives,2016-09-20 23:30:36.000000,5NPEB4ACXDH726800,Used,2013,Hyundai,Sonata,16350.0000,9711
553319721,visit badges,2016-09-20 10:26:12.000000,1J4GL48K87W516899,Used,2007,Jeep,Liberty,7490.0000,165852
553319721,show badge detail,2016-09-20 10:25:11.000000,1J4GL48K87W516899,Used,2007,Jeep,Liberty,7490.0000,165852
553319721,visit badges,2016-09-20 10:25:10.000000,1J4GL48K87W516899,Used,2007,Jeep,Liberty,7490.0000,165852
553319721,click features section,2016-09-20 10:25:35.000000,1J4GL48K87W516899,Used,2007,Jeep,Liberty,7490.0000,165852
553319721,click features section,2016-09-20 10:25:34.000000,1J4GL48K87W516899,Used,2007,Jeep,Liberty,7490.0000,165852
553319721,visit features,2016-09-20 10:26:11.000000,1J4GL48K87W516899,Used,2007,Jeep,Liberty,7490.0000,165852
553319721,visit features,2016-09-20 10:25:37.000000,1J4GL48K87W516899,Used,2007,Jeep,Liberty,7490.0000,165852
553319721,visit alternatives,2016-09-20 10:25:43.000000,1J4GL48K87W516899,Used,2007,Jeep,Liberty,7490.0000,165852
553319721,click features section,2016-09-20 10:25:32.000000,1J4GL48K87W516899,Used,2007,Jeep,Liberty,7490.0000,165852
553319721,click features section,2016-09-20 10:25:36.000000,1J4GL48K87W516899,Used,2007,Jeep,Liberty,7490.0000,165852
553319721,display alternatives,2016-09-20 10:24:57.000000,1J4GL48K87W516899,Used,2007,Jeep,Liberty,7490.0000,165852
553319721,click features section,2016-09-20 10:25:35.000000,1J4GL48K87W516899,Used,2007,Jeep,Liberty,7490.0000,165852
553319721,visit contact form,2016-09-20 10:25:51.000000,1J4GL48K87W516899,Used,2007,Jeep,Liberty,7490.0000,165852
553319721,visit market report,2016-09-20 10:24:57.000000,1J4GL48K87W516899,Used,2007,Jeep,Liberty,7490.0000,165852
553320243,visit alternatives,2016-09-20 17:19:50.000000,JN8AZ08T86W427347,Used,2006,Nissan,Murano,0.0000,136408
553320243,visit badges,2016-09-20 17:16:12.000000,JN8AZ08T86W427347,Used,2006,Nissan,Murano,0.0000,136408
553320243,visit badges,2016-09-20 17:17:24.000000,JN8AZ08T86W427347,Used,2006,Nissan,Murano,0.0000,136408
553320243,click features section,2016-09-20 17:18:42.000000,JN8AZ08T86W427347,Used,2006,Nissan,Murano,0.0000,136408
553320243,visit badges,2016-09-20 17:17:24.000000,JN8AZ08T86W427347,Used,2006,Nissan,Murano,0.0000,136408
553320243,visit alternatives,2016-09-20 17:18:46.000000,JN8AZ08T86W427347,Used,2006,Nissan,Murano,0.0000,136408
553320243,display alternatives,2016-09-20 17:15:55.000000,JN8AZ08T86W427347,Used,2006,Nissan,Murano,0.0000,136408
553320243,visit market report,2016-09-20 17:15:55.000000,JN8AZ08T86W427347,Used,2006,Nissan,Murano,0.0000,136408
553320243,click alternative,2016-09-20 17:19:51.000000,JN8AZ08T86W427347,Used,2006,Nissan,Murano,0.0000,136408
553320243,visit features,2016-09-20 17:18:42.000000,JN8AZ08T86W427347,Used,2006,Nissan,Murano,0.0000,136408
553320243,visit contact form,2016-09-20 17:19:14.000000,JN8AZ08T86W427347,Used,2006,Nissan,Murano,0.0000,136408
551910775,visit badges,2016-09-20 15:37:31.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,show badge detail,2016-09-20 17:38:54.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit alternatives,2016-09-20 17:36:18.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,show badge detail,2016-09-20 17:37:29.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit contact form,2016-09-20 15:37:31.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit alternatives,2016-09-20 12:51:41.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit features,2016-09-20 05:21:14.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit features,2016-09-20 17:37:20.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit market report,2016-09-20 12:51:40.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit market report,2016-09-20 17:37:34.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit badges,2016-09-20 05:21:14.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit features,2016-09-20 15:37:31.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit badges,2016-09-20 20:08:05.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit features,2016-09-20 20:08:04.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit alternatives,2016-09-20 17:36:22.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit market report,2016-09-20 05:21:14.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,display alternatives,2016-09-20 15:37:31.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit badges,2016-09-20 17:36:18.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,display alternatives,2016-09-20 17:36:17.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,show badge detail,2016-09-20 17:38:55.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit features,2016-09-20 12:51:41.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit market report,2016-09-20 15:37:31.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,show badge detail,2016-09-20 17:38:54.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,display alternatives,2016-09-20 20:08:04.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,display alternatives,2016-09-20 17:37:34.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,display alternatives,2016-09-20 05:21:14.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit alternatives,2016-09-20 17:37:05.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,show badge detail,2016-09-20 17:38:58.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,click features section,2016-09-20 17:41:59.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,show badge detail,2016-09-20 17:38:56.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit badges,2016-09-20 17:38:36.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit contact form,2016-09-20 16:06:06.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit alternatives,2016-09-20 05:21:14.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit features,2016-09-20 17:36:18.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,click features section,2016-09-20 17:41:50.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit badges,2016-09-20 12:51:41.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,click features section,2016-09-20 17:42:14.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit features,2016-09-20 17:41:56.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit market report,2016-09-20 20:08:05.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit badges,2016-09-20 17:37:31.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit alternatives,2016-09-20 15:37:31.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,visit market report,2016-09-20 17:36:17.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,show badge detail,2016-09-20 17:38:34.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,show badge detail,2016-09-20 17:37:28.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
551910775,display alternatives,2016-09-20 12:51:40.000000,JM3LW28A130373922,Used,2003,Mazda,MPV,1900.0000,171242
